CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,SupportTickets,LoginFrequency,AvgSessionTime,LastActivityDays,SatisfactionScore,Churn
104578,Female,37,21,1047,21987,Yearly,UPI,10,3,15.89,9,2,Yes
104579,Male,67,66,2330,153780,Quarterly,Debit Card,5,3,10.96,33,5,Yes
104580,Female,59,8,2846,22768,Yearly,Credit Card,0,12,78.42,3,8,No
104581,Female,29,17,2117,35989,Quarterly,UPI,10,13,19.95,23,4,Yes
104582,Male,34,43,2783,119669,Yearly,Debit Card,2,15,9.61,63,1,Yes
104583,Female,49,66,2775,183150,Yearly,Bank Transfer,10,20,23.75,56,4,Yes
104584,Female,54,25,1099,27475,Monthly,Bank Transfer,9,20,46.62,55,10,No
104585,Female,46,35,1219,42665,Yearly,UPI,10,4,65.64,69,10,Yes
104586,Female,69,52,712,37024,Quarterly,Credit Card,2,26,41.3,2,10,No
104587,Female,24,41,2525,103525,Quarterly,Bank Transfer,7,6,89.48,57,5,No
104588,Male,68,25,1232,30800,Yearly,UPI,1,7,78.73,73,8,No
104589,Male,47,64,2032,130048,Quarterly,Bank Transfer,6,11,77.5,78,2,Yes
104590,Female,51,19,1002,19038,Quarterly,Bank Transfer,0,4,81.23,5,1,Yes
104591,Female,25,46,320,14720,Yearly,UPI,8,29,113.36,7,8,No
104592,Male,24,30,2027,60810,Yearly,Credit Card,10,17,43.05,83,1,Yes
104593,Male,64,28,1152,32256,Yearly,Debit Card,7,29,77.88,76,7,No
104594,Male,29,22,1876,41272,Quarterly,Debit Card,7,23,41.48,86,5,No
104595,Male,52,12,1365,16380,Quarterly,UPI,5,3,103.81,85,3,Yes
104596,Male,37,4,1089,4356,Yearly,Bank Transfer,5,15,33.88,77,8,No
104597,Female,60,35,2612,91420,Quarterly,Bank Transfer,1,26,116.44,90,10,No
104598,Female,18,50,1129,56450,Yearly,UPI,10,6,93.2,85,5,No
104599,Female,51,58,1236,71688,Quarterly,Credit Card,1,22,79.41,57,6,No
104600,Female,23,8,939,7512,Yearly,Credit Card,10,11,95.89,69,2,Yes
104601,Male,19,25,2155,53875,Quarterly,Bank Transfer,10,3,71.59,55,9,Yes
104602,Female,69,36,616,22176,Quarterly,Debit Card,5,9,83.92,54,7,No
104603,Female,18,2,1260,2520,Monthly,Credit Card,5,3,118.53,34,1,Yes
104604,Female,47,51,1850,94350,Quarterly,Debit Card,5,21,102.08,58,6,No
104605,Female,48,51,2708,138108,Quarterly,Credit Card,7,12,92.92,17,4,Yes
104606,Male,68,44,2816,123904,Yearly,UPI,6,1,32.75,41,9,Yes
104607,Male,37,7,1061,7427,Yearly,Debit Card,4,20,78.19,89,7,No
104608,Female,32,54,1202,64908,Monthly,Bank Transfer,1,27,28.44,42,7,No
104609,Male,58,38,2310,87780,Quarterly,UPI,8,6,71.56,0,10,No
104610,Male,48,8,1740,13920,Monthly,Credit Card,9,30,54.66,14,7,No
104611,Female,21,16,2075,33200,Quarterly,Credit Card,9,13,35.96,28,1,Yes
104612,Female,56,16,2222,35552,Quarterly,UPI,10,15,16.95,81,10,No
104613,Female,61,37,2847,105339,Monthly,Debit Card,7,14,36.18,72,1,Yes
104614,Male,19,54,2778,150012,Yearly,Debit Card,1,27,67.22,19,3,No
104615,Male,34,40,2508,100320,Monthly,Debit Card,7,23,45.04,72,8,No
104616,Male,46,52,2064,107328,Quarterly,UPI,6,17,112.96,87,9,No
104617,Female,34,30,565,16950,Quarterly,Bank Transfer,0,1,72.9,56,10,Yes
104618,Female,27,46,1875,86250,Yearly,Credit Card,1,1,12.55,27,4,Yes
104619,Male,52,42,1434,60228,Monthly,UPI,7,13,113.96,8,9,No
104620,Female,23,52,1282,66664,Quarterly,Bank Transfer,9,10,11.43,82,2,Yes
104621,Male,41,36,1187,42732,Yearly,Debit Card,10,22,78.45,84,3,Yes
104622,Male,41,61,2977,181597,Monthly,Credit Card,1,18,86.55,15,4,No
104623,Female,56,49,1429,70021,Monthly,Bank Transfer,9,26,54.7,3,1,Yes
104624,Male,39,40,1721,68840,Monthly,UPI,9,10,75.87,7,5,No
104625,Male,57,20,2863,57260,Yearly,UPI,8,16,54.91,11,10,No
104626,Female,61,69,2350,162150,Monthly,Debit Card,0,20,100.09,79,1,Yes
104627,Female,64,67,2056,137752,Quarterly,Credit Card,4,3,16.83,10,5,No
104628,Male,44,60,968,58080,Quarterly,Credit Card,2,22,69.07,35,10,No
104629,Female,61,4,929,3716,Monthly,Bank Transfer,8,11,76.65,70,6,No
104630,Female,29,62,1620,100440,Quarterly,Credit Card,10,16,8.85,89,10,No
104631,Female,23,8,2429,19432,Quarterly,Bank Transfer,1,7,72.79,8,6,No
104632,Female,44,56,1544,86464,Quarterly,Credit Card,2,6,75.15,78,5,No
104633,Male,56,45,1786,80370,Yearly,Credit Card,8,28,14.52,23,4,Yes
104634,Male,27,18,1374,24732,Quarterly,Debit Card,6,28,85.2,27,4,Yes
104635,Male,45,61,1553,94733,Yearly,UPI,8,2,32.0,73,6,Yes
104636,Female,52,47,1439,67633,Monthly,Credit Card,5,24,32.72,25,5,No
104637,Female,43,1,1688,1688,Yearly,Bank Transfer,1,4,94.55,82,6,Yes
104638,Female,41,48,2535,121680,Monthly,UPI,1,28,109.15,79,4,Yes
104639,Female,33,27,1183,31941,Monthly,Debit Card,5,16,41.76,64,1,Yes
104640,Male,35,22,1202,26444,Monthly,Bank Transfer,5,27,85.35,87,3,Yes
104641,Female,38,13,2276,29588,Quarterly,UPI,3,24,68.45,44,10,No
104642,Female,63,63,350,22050,Quarterly,Bank Transfer,3,7,93.7,2,6,No
104643,Female,20,67,2811,188337,Quarterly,UPI,4,2,64.73,21,9,No
104644,Male,64,24,1036,24864,Yearly,Debit Card,5,12,7.68,56,9,No
104645,Male,42,55,2196,120780,Monthly,Credit Card,2,29,47.23,64,6,No
104646,Male,63,69,888,61272,Yearly,Credit Card,10,5,116.78,53,3,Yes
104647,Male,26,59,1815,107085,Yearly,Debit Card,0,12,90.94,10,2,No
104648,Female,39,28,2117,59276,Quarterly,Debit Card,4,27,29.33,36,2,Yes
104649,Female,18,63,2707,170541,Yearly,Credit Card,3,3,104.1,75,8,Yes
104650,Male,69,43,2689,115627,Monthly,UPI,8,8,80.29,69,3,Yes
104651,Female,30,29,2155,62495,Yearly,Debit Card,9,22,96.09,42,7,No
104652,Female,42,50,949,47450,Monthly,UPI,4,9,22.62,14,6,No
104653,Female,61,70,1970,137900,Quarterly,UPI,10,29,72.63,35,4,Yes
104654,Male,53,50,2133,106650,Yearly,Debit Card,3,4,10.1,7,9,No
104655,Female,39,56,2752,154112,Monthly,Credit Card,9,19,114.38,77,4,Yes
104656,Male,42,68,877,59636,Monthly,Debit Card,8,7,6.69,78,3,Yes
104657,Male,66,24,2329,55896,Monthly,UPI,8,16,53.47,89,6,No
104658,Female,59,25,2751,68775,Yearly,Debit Card,0,21,109.99,48,6,No
104659,Female,22,41,2812,115292,Monthly,UPI,0,21,41.7,49,10,No
104660,Female,66,71,306,21726,Monthly,Credit Card,8,17,15.55,74,10,No
104661,Male,63,1,1014,1014,Quarterly,Credit Card,1,15,33.12,76,5,No
104662,Female,34,53,1666,88298,Quarterly,UPI,0,17,97.26,83,9,No
104663,Female,49,63,2067,130221,Quarterly,UPI,1,5,104.36,22,4,No
104664,Male,69,29,2365,68585,Quarterly,UPI,1,25,63.93,9,10,No
104665,Female,39,39,2220,86580,Quarterly,Bank Transfer,3,23,25.31,75,1,Yes
104666,Female,35,72,2452,176544,Quarterly,UPI,8,4,73.81,8,1,Yes
104667,Female,37,30,1761,52830,Quarterly,Credit Card,1,4,29.98,49,3,Yes
104668,Female,51,17,595,10115,Monthly,Debit Card,3,22,95.45,17,2,No
104669,Female,51,3,2323,6969,Yearly,Credit Card,2,10,105.38,17,4,No
104670,Male,19,69,1997,137793,Quarterly,Credit Card,9,11,48.82,3,3,Yes
104671,Male,18,17,666,11322,Yearly,Bank Transfer,7,28,30.9,50,3,Yes
104672,Male,66,6,2998,17988,Quarterly,Credit Card,1,1,30.93,77,8,Yes
104673,Male,31,22,373,8206,Yearly,Debit Card,3,5,114.82,83,9,No
104674,Female,18,23,2744,63112,Monthly,Bank Transfer,9,1,49.64,11,9,Yes
104675,Female,27,50,2206,110300,Quarterly,UPI,3,3,9.18,4,7,No
104676,Female,65,37,329,12173,Monthly,Bank Transfer,0,12,31.3,70,10,No
104677,Female,26,27,1067,28809,Quarterly,Credit Card,0,12,9.1,51,2,Yes
104678,Female,60,35,445,15575,Monthly,Bank Transfer,1,13,16.56,31,8,No
104679,Female,30,29,1921,55709,Monthly,UPI,2,22,38.74,75,1,Yes
104680,Female,54,1,1125,1125,Yearly,Debit Card,4,16,52.71,81,2,Yes
104681,Male,60,31,1872,58032,Yearly,Bank Transfer,9,8,60.26,28,1,Yes
104682,Male,62,26,1611,41886,Monthly,Credit Card,9,8,96.47,75,2,Yes
104683,Female,41,39,1844,71916,Monthly,Credit Card,6,4,87.04,87,3,Yes
104684,Female,18,56,1902,106512,Monthly,UPI,3,17,71.42,34,2,Yes
104685,Female,65,48,1489,71472,Quarterly,UPI,5,28,11.75,86,9,No
104686,Male,28,65,875,56875,Monthly,Credit Card,10,4,48.16,2,10,Yes
104687,Male,43,45,2773,124785,Yearly,Credit Card,9,4,101.95,70,9,Yes
104688,Female,25,15,2169,32535,Yearly,UPI,7,28,49.84,4,6,No
104689,Female,24,60,1449,86940,Quarterly,UPI,10,16,81.12,2,6,No
104690,Female,45,66,2066,136356,Yearly,Debit Card,4,21,95.23,77,4,Yes
104691,Female,23,22,2576,56672,Monthly,UPI,2,1,49.1,32,1,Yes
104692,Male,34,44,1509,66396,Quarterly,UPI,4,8,88.1,48,8,No
104693,Female,31,61,1510,92110,Monthly,Bank Transfer,10,4,46.78,56,10,Yes
104694,Male,58,48,503,24144,Yearly,Credit Card,0,12,117.71,6,9,No
104695,Female,26,45,2039,91755,Quarterly,UPI,7,10,73.25,40,4,Yes
104696,Male,54,27,2799,75573,Yearly,UPI,10,14,35.02,4,2,Yes
104697,Female,46,8,2063,16504,Monthly,UPI,8,21,101.14,33,2,Yes
104698,Male,68,54,2315,125010,Quarterly,Credit Card,7,1,24.25,14,5,Yes
104699,Male,30,47,2996,140812,Quarterly,Credit Card,5,6,56.76,25,6,No
104700,Female,22,24,1718,41232,Quarterly,Bank Transfer,8,6,35.58,73,1,Yes
104701,Male,40,5,2815,14075,Yearly,Bank Transfer,6,4,68.76,57,4,Yes
104702,Male,66,71,1136,80656,Yearly,Debit Card,7,4,76.12,78,4,Yes
104703,Female,45,14,2033,28462,Monthly,UPI,8,1,98.4,74,3,Yes
104704,Female,34,49,2264,110936,Quarterly,Bank Transfer,6,10,48.98,52,5,No
104705,Male,65,43,1745,75035,Yearly,Credit Card,0,29,79.61,33,9,No
104706,Female,47,40,935,37400,Monthly,UPI,9,8,64.18,72,10,No
104707,Female,66,16,2874,45984,Monthly,Bank Transfer,2,1,32.42,44,9,Yes
104708,Male,29,20,345,6900,Yearly,Debit Card,10,11,43.79,18,6,No
104709,Female,29,16,444,7104,Yearly,UPI,1,18,98.07,67,10,No
104710,Female,32,6,2073,12438,Monthly,UPI,5,28,98.36,1,4,No
104711,Female,58,30,728,21840,Quarterly,Debit Card,8,18,96.05,2,5,No
104712,Male,39,19,803,15257,Monthly,Debit Card,1,23,106.33,82,10,No
104713,Female,40,59,1501,88559,Yearly,Bank Transfer,9,2,7.82,62,6,Yes
104714,Female,69,56,2388,133728,Quarterly,Debit Card,1,19,28.83,31,5,No
104715,Female,45,40,1992,79680,Yearly,Bank Transfer,1,8,73.94,47,6,No
104716,Female,32,60,1037,62220,Monthly,Debit Card,2,20,30.12,48,10,No
104717,Male,54,34,2899,98566,Yearly,Credit Card,7,8,42.54,24,1,Yes
104718,Male,37,52,557,28964,Monthly,Credit Card,5,25,107.67,33,2,Yes
104719,Female,42,51,2664,135864,Yearly,Credit Card,10,17,78.71,19,4,Yes
104720,Female,68,56,723,40488,Monthly,UPI,5,2,83.28,74,2,Yes
104721,Female,64,24,2108,50592,Yearly,UPI,3,28,58.19,30,7,No
104722,Female,30,69,2452,169188,Quarterly,Credit Card,1,2,26.67,9,4,Yes
104723,Female,25,62,885,54870,Monthly,Credit Card,1,23,90.15,71,7,No
104724,Male,34,37,2123,78551,Quarterly,Debit Card,6,15,106.87,3,3,Yes
104725,Female,40,30,1449,43470,Quarterly,Bank Transfer,5,24,56.99,15,5,No
104726,Female,55,25,2396,59900,Monthly,Debit Card,10,3,51.28,50,2,Yes
104727,Female,32,61,2950,179950,Yearly,UPI,0,21,10.21,69,1,Yes
104728,Male,43,39,2377,92703,Quarterly,Debit Card,10,18,6.12,60,6,No
104729,Male,66,68,2381,161908,Yearly,UPI,10,2,37.35,8,5,Yes
104730,Female,22,52,998,51896,Quarterly,UPI,2,26,35.16,67,9,No
104731,Male,23,49,2077,101773,Quarterly,UPI,8,2,84.3,27,8,Yes
104732,Male,51,67,921,61707,Yearly,Credit Card,3,3,40.14,17,8,No
104733,Male,35,1,2448,2448,Yearly,Credit Card,3,21,80.27,82,1,Yes
104734,Male,64,52,2678,139256,Quarterly,UPI,7,10,69.5,32,7,No
104735,Male,62,53,2245,118985,Monthly,Debit Card,1,18,98.13,29,4,No
104736,Male,60,72,1714,123408,Yearly,UPI,8,4,46.98,46,2,Yes
104737,Male,43,65,661,42965,Quarterly,Credit Card,3,18,51.93,22,1,No
104738,Female,43,31,2239,69409,Monthly,UPI,8,8,63.75,9,5,No
104739,Female,51,40,1994,79760,Yearly,Credit Card,0,20,5.44,20,8,No
104740,Male,29,4,2269,9076,Yearly,UPI,9,8,56.09,53,2,Yes
104741,Male,66,29,2897,84013,Monthly,UPI,10,20,116.04,42,9,No
104742,Female,54,24,1421,34104,Quarterly,UPI,7,26,73.26,12,9,No
104743,Male,67,32,908,29056,Monthly,Credit Card,6,27,55.45,66,10,No
104744,Female,45,39,650,25350,Yearly,UPI,8,27,31.59,12,7,No
104745,Male,61,7,420,2940,Yearly,Bank Transfer,6,27,49.36,70,8,No
104746,Male,34,5,2599,12995,Quarterly,Debit Card,4,3,17.1,19,2,Yes
104747,Female,53,21,824,17304,Quarterly,Bank Transfer,8,2,62.94,53,4,Yes
104748,Female,62,52,2948,153296,Monthly,Debit Card,3,6,111.57,69,8,No
104749,Female,66,17,403,6851,Monthly,Bank Transfer,7,26,78.67,52,8,No
104750,Female,41,31,501,15531,Quarterly,Bank Transfer,8,14,13.56,74,10,No
104751,Female,43,53,1198,63494,Yearly,UPI,8,19,82.68,82,5,No
104752,Female,40,61,2377,144997,Monthly,Bank Transfer,5,24,60.41,10,7,No
104753,Male,62,62,2605,161510,Yearly,Bank Transfer,7,23,115.92,46,9,No
104754,Male,46,65,2401,156065,Quarterly,Bank Transfer,6,8,67.25,68,2,Yes
104755,Male,35,22,1455,32010,Quarterly,Bank Transfer,9,7,5.5,4,7,No
104756,Male,25,45,554,24930,Quarterly,UPI,6,27,76.05,81,8,No
104757,Male,46,72,313,22536,Yearly,Debit Card,1,18,28.96,13,7,No
104758,Male,37,21,2380,49980,Monthly,Debit Card,4,19,34.38,28,1,No
104759,Female,38,21,2399,50379,Quarterly,Credit Card,9,14,6.75,1,9,No
104760,Male,49,53,2194,116282,Yearly,UPI,1,25,76.83,75,10,No
104761,Female,20,27,2849,76923,Monthly,Debit Card,1,22,96.35,16,4,No
104762,Female,46,38,1952,74176,Quarterly,Bank Transfer,5,6,41.72,8,1,No
104763,Male,18,39,908,35412,Yearly,Debit Card,6,17,82.01,81,4,Yes
104764,Female,48,1,1681,1681,Monthly,Bank Transfer,5,26,18.32,7,7,No
104765,Female,69,52,776,40352,Yearly,Credit Card,0,1,80.9,48,7,Yes
104766,Male,36,25,385,9625,Quarterly,Bank Transfer,7,3,48.31,51,7,Yes
104767,Female,31,60,646,38760,Monthly,Debit Card,9,23,104.68,65,2,Yes
104768,Female,68,58,1376,79808,Monthly,Debit Card,7,11,69.01,46,6,No
104769,Male,33,35,1826,63910,Yearly,UPI,2,25,98.48,2,7,No
104770,Female,64,40,1939,77560,Monthly,Credit Card,9,20,64.1,75,7,No
104771,Female,58,41,742,30422,Monthly,UPI,8,17,53.19,36,1,Yes
104772,Male,26,29,1666,48314,Yearly,Debit Card,8,10,18.91,33,8,No
104773,Male,59,31,974,30194,Yearly,UPI,7,28,106.1,7,10,No
104774,Male,68,38,968,36784,Monthly,Bank Transfer,3,10,119.27,87,2,Yes
104775,Male,20,42,2743,115206,Quarterly,UPI,7,11,44.4,78,10,No
104776,Male,42,50,1322,66100,Yearly,UPI,8,26,113.23,16,8,No
104777,Female,24,45,601,27045,Monthly,Bank Transfer,8,15,16.39,56,4,Yes
104778,Female,69,52,2293,119236,Yearly,UPI,7,16,90.49,48,8,No
104779,Female,23,17,1193,20281,Yearly,Debit Card,9,9,59.24,61,7,No
104780,Male,56,43,841,36163,Quarterly,Bank Transfer,7,25,35.36,15,10,No
104781,Female,37,4,2858,11432,Monthly,UPI,2,30,48.36,90,9,No
104782,Female,42,58,1264,73312,Quarterly,Bank Transfer,9,13,93.15,15,5,No
104783,Male,51,67,1900,127300,Quarterly,Debit Card,8,14,31.67,74,10,No
104784,Female,55,11,1280,14080,Monthly,Bank Transfer,1,10,75.14,88,9,No
104785,Male,47,37,1442,53354,Monthly,Debit Card,4,26,20.84,59,5,No
104786,Female,22,39,2596,101244,Monthly,Bank Transfer,5,9,34.04,61,3,Yes
104787,Female,23,21,2169,45549,Yearly,UPI,7,18,75.26,7,5,No
104788,Male,53,33,2536,83688,Monthly,UPI,0,13,41.13,57,4,Yes
104789,Female,52,67,376,25192,Quarterly,Debit Card,9,20,57.79,86,2,Yes
104790,Male,69,61,2658,162138,Yearly,UPI,0,12,118.29,24,2,No
104791,Female,70,51,1547,78897,Monthly,Credit Card,9,15,92.75,88,8,No
104792,Male,44,62,1951,120962,Quarterly,Debit Card,7,25,89.5,66,2,Yes
104793,Female,31,68,1227,83436,Yearly,Credit Card,1,14,32.81,29,7,No
104794,Female,37,26,2818,73268,Monthly,Bank Transfer,6,5,51.28,38,3,Yes
104795,Male,67,47,2153,101191,Quarterly,UPI,4,26,50.33,62,10,No
104796,Female,36,35,2961,103635,Monthly,UPI,3,26,17.53,72,5,No
104797,Male,22,60,2971,178260,Yearly,UPI,2,13,104.36,69,1,Yes
104798,Male,19,32,2481,79392,Yearly,UPI,4,29,99.62,20,9,No
104799,Female,43,46,1483,68218,Yearly,Debit Card,6,8,76.18,3,6,No
104800,Male,23,6,1194,7164,Quarterly,UPI,1,2,97.71,21,10,No
104801,Female,50,2,2168,4336,Yearly,Bank Transfer,1,9,84.95,81,6,No
104802,Male,48,19,681,12939,Quarterly,UPI,6,15,97.5,53,9,No
104803,Male,19,29,1572,45588,Monthly,Bank Transfer,5,8,34.5,78,7,No
104804,Male,54,42,1996,83832,Yearly,Bank Transfer,6,15,11.1,10,7,No
104805,Female,22,54,618,33372,Yearly,Debit Card,1,10,107.09,27,1,No
104806,Female,58,24,1168,28032,Quarterly,Bank Transfer,6,21,85.63,17,6,No
104807,Male,32,47,2999,140953,Yearly,Bank Transfer,6,10,89.8,16,2,Yes
104808,Female,61,53,1366,72398,Monthly,Credit Card,10,15,105.36,55,3,Yes
104809,Female,61,66,769,50754,Monthly,Bank Transfer,2,20,117.94,77,9,No
104810,Female,26,44,1704,74976,Yearly,Debit Card,10,29,97.7,23,5,No
104811,Female,63,1,2375,2375,Quarterly,Bank Transfer,8,16,102.38,31,2,Yes
104812,Male,50,32,1419,45408,Yearly,Bank Transfer,4,24,7.12,59,1,Yes
104813,Female,67,69,1716,118404,Quarterly,Debit Card,2,29,86.93,6,5,No
104814,Female,24,10,394,3940,Monthly,Bank Transfer,0,5,93.7,78,7,No
104815,Male,68,59,1644,96996,Monthly,UPI,10,7,18.67,19,8,No
104816,Female,35,69,2740,189060,Monthly,Credit Card,6,9,84.11,29,5,No
104817,Male,24,33,975,32175,Yearly,Bank Transfer,0,22,112.42,74,1,Yes
104818,Female,61,7,361,2527,Monthly,Credit Card,8,16,102.65,31,8,No
104819,Male,42,31,2850,88350,Monthly,Credit Card,4,25,107.76,23,4,No
104820,Female,56,47,904,42488,Quarterly,Bank Transfer,5,25,49.22,48,6,No
104821,Male,56,45,1199,53955,Monthly,Bank Transfer,7,24,28.86,88,9,No
104822,Female,66,4,2509,10036,Quarterly,Debit Card,10,19,66.04,10,6,No
104823,Female,48,24,2617,62808,Monthly,UPI,8,26,74.46,86,1,Yes
104824,Female,70,67,2767,185389,Quarterly,Bank Transfer,0,7,51.48,71,2,Yes
104825,Male,60,3,2018,6054,Quarterly,Debit Card,7,27,78.64,43,5,No
104826,Female,40,1,707,707,Yearly,Debit Card,3,29,99.59,57,3,Yes
104827,Male,49,7,841,5887,Quarterly,UPI,9,26,10.25,4,9,No
104828,Male,55,52,1477,76804,Monthly,Debit Card,9,26,99.98,59,1,Yes
104829,Male,20,69,2814,194166,Monthly,Bank Transfer,7,9,77.35,24,8,No
104830,Male,58,33,2256,74448,Monthly,Debit Card,4,27,14.28,87,1,Yes
104831,Male,21,70,576,40320,Monthly,Debit Card,9,21,61.15,15,1,Yes
104832,Female,26,24,2832,67968,Quarterly,Credit Card,10,20,117.56,50,2,Yes
104833,Male,19,51,2280,116280,Quarterly,UPI,10,14,44.86,35,7,No
104834,Male,24,57,402,22914,Yearly,UPI,6,11,6.32,17,6,No
104835,Male,29,1,2449,2449,Monthly,Bank Transfer,6,3,23.21,81,2,Yes
104836,Female,63,6,1869,11214,Yearly,Bank Transfer,7,2,29.24,8,5,Yes
104837,Male,24,5,907,4535,Quarterly,Debit Card,6,18,21.13,37,1,Yes
104838,Female,25,17,1450,24650,Monthly,Debit Card,4,28,10.55,32,7,No
104839,Female,47,51,1270,64770,Yearly,UPI,6,2,13.33,82,8,Yes
104840,Male,69,16,2180,34880,Yearly,Credit Card,1,18,62.94,7,1,No
104841,Male,47,33,728,24024,Monthly,Bank Transfer,9,16,93.25,5,9,No
104842,Female,47,35,2509,87815,Quarterly,Debit Card,10,15,73.15,42,7,No
104843,Female,58,29,2188,63452,Yearly,Bank Transfer,3,26,93.34,80,7,No
104844,Male,65,11,2834,31174,Quarterly,Bank Transfer,0,27,67.09,79,10,No
104845,Male,36,52,2503,130156,Quarterly,UPI,2,11,27.26,5,4,No
104846,Male,68,28,1013,28364,Quarterly,Credit Card,4,1,5.25,69,10,Yes
104847,Female,40,20,1372,27440,Monthly,Debit Card,7,13,97.57,43,6,No
104848,Male,24,12,1698,20376,Quarterly,UPI,3,14,99.32,17,9,No
104849,Male,48,26,971,25246,Monthly,Debit Card,3,2,115.02,64,6,Yes
104850,Male,52,32,1357,43424,Yearly,Debit Card,0,28,106.26,6,9,No
104851,Female,37,11,384,4224,Yearly,UPI,2,4,11.91,64,6,Yes
104852,Male,26,41,679,27839,Quarterly,Credit Card,7,22,85.77,16,8,No
104853,Female,44,67,688,46096,Quarterly,UPI,0,4,109.98,67,10,Yes
104854,Male,70,17,2282,38794,Yearly,Debit Card,5,3,18.17,53,3,Yes
104855,Female,35,2,1981,3962,Quarterly,Bank Transfer,0,15,16.6,68,7,No
104856,Female,53,61,1573,95953,Yearly,Bank Transfer,3,29,27.01,77,6,No
104857,Female,46,60,1600,96000,Quarterly,Debit Card,2,10,87.51,22,6,No
104858,Female,20,29,1889,54781,Monthly,UPI,9,22,117.03,11,6,No
104859,Male,57,32,1385,44320,Quarterly,Credit Card,7,22,83.07,12,1,Yes
104860,Female,64,10,2798,27980,Yearly,UPI,10,12,21.2,79,2,Yes
104861,Female,63,8,918,7344,Yearly,Debit Card,4,21,13.66,62,8,No
104862,Male,32,12,1711,20532,Yearly,Bank Transfer,10,12,15.54,90,10,No
104863,Female,29,17,370,6290,Yearly,Credit Card,10,30,41.9,87,10,No
104864,Male,40,53,2658,140874,Monthly,UPI,0,13,35.25,3,4,No
104865,Female,45,26,1322,34372,Yearly,Credit Card,9,9,84.62,52,4,Yes
104866,Female,49,67,1319,88373,Monthly,Bank Transfer,7,16,108.74,80,10,No
104867,Male,69,34,890,30260,Yearly,Debit Card,6,4,90.7,49,8,Yes
104868,Female,26,31,2347,72757,Yearly,UPI,9,1,21.11,36,7,Yes
104869,Male,55,68,399,27132,Quarterly,Credit Card,4,8,53.37,61,9,No
104870,Female,34,22,1578,34716,Yearly,UPI,9,18,48.43,71,1,Yes
104871,Female,51,57,1066,60762,Monthly,UPI,3,16,82.1,13,4,No
104872,Female,18,72,1213,87336,Quarterly,Credit Card,7,30,76.63,51,7,No
104873,Male,37,33,1045,34485,Quarterly,Debit Card,7,9,64.35,43,7,No
104874,Male,48,43,1029,44247,Quarterly,Credit Card,1,25,58.06,75,7,No
104875,Female,38,32,2566,82112,Quarterly,Debit Card,10,12,8.35,80,3,Yes
104876,Female,61,42,2100,88200,Quarterly,Credit Card,10,1,60.74,45,1,Yes
104877,Male,32,54,1521,82134,Yearly,UPI,8,10,18.68,66,8,No
104878,Male,40,59,1262,74458,Yearly,Bank Transfer,0,14,67.18,68,8,No
104879,Male,42,17,1475,25075,Monthly,UPI,4,30,106.2,16,6,No
104880,Female,44,32,1745,55840,Monthly,Bank Transfer,1,10,16.35,54,8,No
104881,Male,54,14,2194,30716,Yearly,Credit Card,10,2,77.38,37,2,Yes
104882,Female,36,65,2429,157885,Yearly,Credit Card,10,27,82.53,40,4,Yes
104883,Female,62,18,2112,38016,Monthly,Bank Transfer,7,15,49.3,17,2,Yes
104884,Male,61,65,2719,176735,Quarterly,Bank Transfer,3,11,36.21,0,10,No
104885,Male,68,33,1087,35871,Yearly,UPI,8,1,24.16,84,1,Yes
104886,Female,38,6,2778,16668,Yearly,Bank Transfer,6,28,8.79,12,5,No
104887,Female,58,32,819,26208,Quarterly,Debit Card,6,15,116.11,41,5,No
104888,Female,44,68,1876,127568,Monthly,Debit Card,2,1,10.03,70,4,Yes
104889,Male,60,2,2527,5054,Monthly,Credit Card,0,18,5.8,74,6,No
104890,Male,52,32,2168,69376,Quarterly,Debit Card,0,1,77.41,24,6,No
104891,Male,52,20,588,11760,Monthly,Debit Card,3,2,70.68,58,1,Yes
104892,Female,28,22,1850,40700,Monthly,Bank Transfer,3,6,35.95,59,10,No
104893,Female,18,45,543,24435,Yearly,UPI,1,28,57.25,71,10,No
104894,Female,70,18,2734,49212,Monthly,Debit Card,10,20,29.92,88,3,Yes
104895,Female,30,69,986,68034,Yearly,Debit Card,3,25,79.16,74,5,No
104896,Male,57,35,662,23170,Monthly,UPI,5,20,113.12,77,6,No
104897,Male,50,47,2165,101755,Yearly,UPI,8,12,35.19,44,9,No
104898,Male,60,28,2080,58240,Yearly,Credit Card,8,21,45.27,12,10,No
104899,Male,55,72,2906,209232,Quarterly,Credit Card,5,16,36.27,2,4,No
104900,Female,47,8,564,4512,Yearly,Bank Transfer,10,26,77.13,38,10,No
104901,Male,35,21,2740,57540,Quarterly,Bank Transfer,0,21,111.05,59,3,Yes
104902,Female,58,11,795,8745,Monthly,Bank Transfer,1,26,43.78,78,9,No
104903,Female,20,67,2703,181101,Monthly,UPI,8,10,53.4,34,8,No
104904,Male,49,71,2512,178352,Yearly,UPI,8,30,118.54,44,7,No
104905,Male,23,8,2171,17368,Yearly,Debit Card,10,18,37.8,45,1,Yes
104906,Male,60,27,1616,43632,Yearly,UPI,10,25,42.97,57,6,No
104907,Female,45,48,400,19200,Yearly,Credit Card,10,28,5.17,64,7,No
104908,Male,42,44,823,36212,Monthly,Bank Transfer,10,23,85.93,14,9,No
104909,Male,26,38,452,17176,Quarterly,Credit Card,10,20,70.8,61,5,No
